RefID,SampleID,Sample Name,LaboratoryCode,Locality,Country,Latitude,Longitude,Easting,Northing,Zone,Elevation (m),Depth (m),Mineral,Lithology,Weathering_Environment,U (ppm),±,Th (ppm),±,Sm (ppm),±,He (nmol/g),±,Th/U,eU (ppm),Calculated Age (Ma),±,Corrected Age (Ma) [5-15% or 4/3],±,U (ng),±,Th (ng),±,Sm (ng),±,He (ncc),±,He (ncc/g),±,U (nmol),±,Th (nmol),±,Sm (nmol),±,He (nmol),±,U (nmol/g),±,Th (nmol/g),±,Sm (nmol/g),±,He (nmol/g),±,Notes
#19,#19-0141,FH-L-120-f5,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.91,0.16,59.3,1.18,,,1.67,0.01,20.38,16.85,18.23,0.96,20.05,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0142,FH-L-120-f7,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.23,0.12,44.33,0.92,,,1.47,0.01,19.88,12.65,21.39,1.13,23.53,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0143,FH-L-120-f8,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.2,0.09,52.36,0.77,,,1.85,0.01,23.8,14.5,23.46,0.81,25.81,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0144,FH-L-120-f9,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.2,0.09,40,0.63,,,1.36,0.01,18.18,11.6,21.54,0.79,23.69,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0145,FH-L-120-f10,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.23,0.08,44.36,0.62,,,1.25,0.01,19.89,12.65,18.12,0.61,19.93,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0146,FH-L-120-f11,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.67,0.14,36.44,0.86,,,1.44,0.01,13.65,11.23,23.56,1.35,25.92,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0147,FH-L-120-f12,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.37,0.11,38.88,0.76,,,1.27,0.01,16.41,11.51,20.32,0.96,22.35,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0148,FH-L-120-f13,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.25,0.09,37.38,0.61,,,1.3,0.01,16.61,11.03,21.6,0.81,23.76,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0149,FH-L-120-f14,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.32,0.1,37.2,0.65,,,1.36,0.01,16.03,11.06,22.61,0.91,24.87,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0150,FH-L-120-f16,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,1.65,0.15,64.46,1.5,,,2.56,0.01,39.07,16.8,28.02,1.68,30.82,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0151,FH-L-120-f17,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,1.83,0.11,54.91,1.08,,,2.27,0.01,30.01,14.73,28.25,1.34,31.08,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0152,FH-L-120-f18,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.76,0.13,54.93,0.96,,,2.41,0.01,19.9,15.67,28.19,1.12,31.01,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0153,FH-L-120-f20,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,1.86,0.11,53.79,0.99,,,2.23,0.01,28.92,14.5,28.21,1.23,31.03,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0154,FH-L-120-f21,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,1.13,0.06,24.27,0.45,,,1.51,0.01,21.48,6.83,40.54,1.65,44.59,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0155,FH-L-120-f22,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,1.08,0.04,23.84,0.34,,,1.31,0.02,22.07,6.68,35.83,1.18,39.41,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0156,FH-L-120-f23,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,1.43,0.09,24.76,0.64,,,1.45,0.01,17.31,7.25,36.76,2.14,40.44,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0157,FH-L-170-a1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.12,0.07,43.36,0.62,,,1.57,0.01,20.45,12.31,23.27,0.78,25.6,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0158,FH-L-170-a2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,1.73,0.07,37.52,0.63,,,1.43,0.01,21.69,10.55,24.42,0.95,26.86,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0159,FH-L-170-a3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.21,0.06,60.97,0.68,,,2.14,0.03,27.59,16.54,23.39,0.67,25.73,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0160,FH-L-170-b2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,1.48,0.05,24.14,0.39,,,0.78,0.01,16.31,7.15,19.82,0.74,21.8,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0161,FH-L-170-b3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,1.77,0.05,32.86,0.43,,,1.26,0.02,18.56,9.49,24.3,0.75,26.73,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0162,FH-L-170-c2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,,,37.99,0.74,,,1.11,0.01,,8.93,28.22,1.78,31.04,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0163,FH-L-170-d1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,1.5,0.05,25.32,0.34,,,0.88,0.02,16.88,7.45,21.67,0.69,23.84,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0164,FH-L-170-d2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,1.23,0.1,25.67,0.53,,,0.86,0.01,20.87,7.26,21.81,1.14,23.99,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0165,FH-L-170-d3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,1.71,0.08,35.54,0.59,,,1.04,0.01,20.78,10.06,19.05,0.78,20.96,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0166,FH-L-170-e2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.99,0.16,52.27,1.12,,,1.24,0.01,17.48,15.27,14.87,1.02,16.36,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0167,FH-L-170-e3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.06,0.13,34.68,0.68,,,0.95,0.01,11.33,11.21,15.63,0.82,17.19,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0168,FH-L-250-a1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.83,0.13,69.1,0.98,,,2.52,0.01,18.04,20.07,22.93,0.75,25.22,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0169,FH-L-250-a2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.71,0.13,75.91,1.3,,,1.9,0.01,28.01,20.55,16.99,0.76,18.69,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0170,FH-L-250-b1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,5.45,0.16,77.05,1.03,,,2.35,0.02,14.14,23.56,18.27,0.57,20.1,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0171,FH-L-250-b2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.55,0.16,48.74,1,,,2.23,0.01,13.73,15,27.27,1.25,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0172,FH-L-250-b3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.79,0.14,48.86,1.07,,,1.49,0.01,17.51,14.27,19.13,1.15,21.04,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0173,FH-L-250-c1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,4.36,0.08,80.77,0.67,,,2.1,0.05,18.53,23.34,16.52,0.41,18.17,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0174,FH-L-250-c2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,,,87.26,1.71,,,3.66,0.01,,20.51,42.85,2.7,47.14,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0175,FH-L-250-c3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,,,91.75,1.61,,,3.64,0.01,,21.56,37.06,1.93,40.77,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0176,FH-L-250-d1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.59,0.08,38.25,0.45,,,2.45,0.04,10.65,12.58,35.66,0.98,39.23,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0177,FH-L-250-d2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,1.3,0.16,32.43,0.59,,,2.39,0.02,24.95,8.92,49.05,2.09,53.96,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0178,FH-L-250-d3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.68,0.13,35.06,0.52,,,2.51,0.03,13.08,10.92,42.13,1.39,46.34,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0179,FH-L-250-e2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.19,0.07,46.81,0.57,,,1.82,0.02,21.37,13.19,25.33,0.76,27.86,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0180,FH-L-300-a1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.08,0.12,58.57,1.16,,,1.73,0.01,28.16,15.84,19.9,1.06,21.89,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0181,FH-L-300-a2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,1.76,0.08,57.68,0.94,,,1.74,0.01,32.77,15.31,20.86,0.84,22.95,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0182,FH-L-300-a3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.04,0.08,56.19,0.86,,,1.56,0.01,27.54,15.24,18.73,0.71,20.6,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0183,FH-L-300-b1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.78,0.13,110.89,1.45,,,3.86,0.02,29.34,29.84,23.66,0.76,26.03,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0184,FH-L-300-b2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.83,0.1,90.28,1.16,,,2.27,0.01,31.9,24.05,17.14,0.56,18.85,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0185,FH-L-300-b4,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.47,0.1,46.12,0.75,,,1.94,0.01,18.67,13.31,26.63,0.98,29.29,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0186,FH-L-300-b5,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.59,0.17,95.45,1.7,,,1.77,0.01,26.59,26.02,12.43,0.67,13.67,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0187,FH-L-300-b6,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.92,0.18,79.28,1.73,,,1.6,0.01,27.15,21.55,13.61,1.05,14.97,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0188,FH-L-300-c2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.18,0.14,58.41,1.02,,,2.43,0.01,18.37,16.91,26.42,1.07,29.06,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0189,FH-L-300-c3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,1.96,0.13,39.49,1.02,,,0.87,0.01,20.15,11.24,14.12,1.44,15.53,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0190,FH-L-300-d1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,5.03,0.19,33.28,0.61,,,1.25,0.01,6.62,12.85,17.8,0.7,19.58,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0191,FH-L-300-d2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,5.19,0.09,32.72,0.36,,,1.13,0.03,6.3,12.88,16.18,0.41,17.8,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0192,FH-L-300-d3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,4.45,0.1,28.4,0.39,,,1,32.53,6.38,11.12,16.52,0.48,18.17,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0193,FH-L-300-e1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,6.5,0.16,61.65,0.79,,,2.07,0.02,9.48,20.99,18.11,0.53,19.92,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0194,FH-L-300-e2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,6.12,0.1,65.77,0.6,,,2.1,0.05,10.75,21.58,17.91,0.44,19.7,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0195,FH-L-300-e3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,6.16,0.25,89.37,1.54,,,1.78,0.01,14.51,27.16,12.06,0.59,13.27,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
